"animalID","animalOrder","animalFamily","animalGenericName","animalSpecificEpithet","animalScientificName","animalTaxonAggregate","animalFinestCommonTaxon","animalFinestCommonTaxonRank","animalFunctionalGroup","plantFamily","plantGenericName","plantSpecificEpithet","plantScientificName","floralForm","era","day","month","year","eventDate","animalQuantityConservativeEstimate","animalQuantityGenerousEstimate"
"K19_392","Diptera","Syrphidae","Syrphus","ribesii","Syrphus ribesii (Linnaeus, 1758)",NA,"Syrphus ribesii","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",25,7,2018,"2018-07-25",1,1
"K19_1334","Diptera","Syrphidae","Syrphus","sexmaculatus","Syrphus sexmaculatus (Zetterstedt, 1838)",NA,"Syrphus sexmaculatus","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",25,7,2018,"2018-07-25",1,1
"K19_1627","Diptera","Syrphidae","Syrphus","sexmaculatus","Syrphus sexmaculatus (Zetterstedt, 1838)",NA,"Syrphus sexmaculatus","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",25,7,2018,"2018-07-25",1,1
"K19_199","Diptera","Syrphidae","Syrphus","sexmaculatus","Syrphus sexmaculatus (Zetterstedt, 1838)",NA,"Syrphus sexmaculatus","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",25,6,2019,"2019-06-25",1,1
"K18_338","Diptera","Syrphidae","Syrphus","torvus","Syrphus torvus Osten Sacken, 1875",NA,"Syrphus torvus","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",25,6,2019,"2019-06-25",1,1
"K19_511","Diptera","Syrphidae","Syrphus","torvus","Syrphus torvus Osten Sacken, 1875",NA,"Syrphus torvus","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",25,6,2019,"2019-06-25",1,1
"K18_329","Diptera","Syrphidae","Syrphus","torvus","Syrphus torvus Osten Sacken, 1875",NA,"Syrphus torvus","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",25,6,2019,"2019-06-25",1,1
"K18_334","Diptera","Syrphidae","Syrphus","torvus","Syrphus torvus Osten Sacken, 1875",NA,"Syrphus torvus","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",25,6,2019,"2019-06-25",1,1
"K19_131","Diptera","Syrphidae","Syrphus","torvus","Syrphus torvus Osten Sacken, 1875",NA,"Syrphus torvus","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",26,7,2018,"2018-07-26",1,1
"K19_132","Diptera","Syrphidae","Syrphus","torvus","Syrphus torvus Osten Sacken, 1875",NA,"Syrphus torvus","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",26,7,2018,"2018-07-26",1,1
"K18_83","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",26,7,2018,"2018-07-26",1,1
"K19_748","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",26,7,2018,"2018-07-26",1,1
"K19_1118","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",26,7,2018,"2018-07-26",1,1
"K18_208","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",26,7,2018,"2018-07-26",1,1
"K19_1595","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",26,6,2019,"2019-06-26",1,1
"K18_121","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Ranunculus","acris","Ranunculus acris L.","disk flower (hidden nectar)","present",26,6,2019,"2019-06-26",1,1
"K18_96","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Ranunculus","acris","Ranunculus acris L.","disk flower (hidden nectar)","present",26,6,2019,"2019-06-26",1,1
"K18_159","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Ranunculus","acris","Ranunculus acris L.","disk flower (hidden nectar)","present",26,6,2019,"2019-06-26",1,1
"K18_81","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Ranunculus","acris","Ranunculus acris L.","disk flower (hidden nectar)","present",26,6,2019,"2019-06-26",1,1
"K18_78","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Ranunculus","acris","Ranunculus acris L.","disk flower (hidden nectar)","present",26,6,2019,"2019-06-26",1,1
"K18_178","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",26,7,2018,"2018-07-26",1,1
"K18_182","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",26,7,2018,"2018-07-26",1,1
"K18_205","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",26,7,2018,"2018-07-26",1,1
"K18_183","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",26,7,2018,"2018-07-26",1,1
"K18_181","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",26,7,2018,"2018-07-26",1,1
"K18_179","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",26,7,2018,"2018-07-26",1,1
"K18_180","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",26,7,2018,"2018-07-26",1,1
"K18_185","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",26,7,2018,"2018-07-26",1,1
"K18_186","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",26,7,2018,"2018-07-26",1,1
"K18_198","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",26,7,2018,"2018-07-26",1,1
"K18_199","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",27,7,2018,"2018-07-27",1,1
"K19_200","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",27,6,2019,"2019-06-27",1,1
"K18_191","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",28,6,2019,"2019-06-28",1,1
"K18_189","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",28,6,2019,"2019-06-28",1,1
"K18_190","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",28,6,2019,"2019-06-28",1,1
"K18_192","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",29,6,2018,"2018-06-29",1,1
"K18_193","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",29,6,2019,"2019-06-29",1,1
"K18_194","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",29,6,2019,"2019-06-29",1,1
"K18_195","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Ranunculaceae","Caltha","palustris","Caltha palustris L.","disk flower (hidden nectar)","present",29,6,2019,"2019-06-29",1,1
"K18_197","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Fabaceae","Astragalus","alpinus","Astragalus alpinus L.","flag blossom","present",30,6,2019,"2019-06-30",1,1
"K18_210","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Fabaceae","Astragalus","alpinus","Astragalus alpinus L.","flag blossom","present",30,6,2019,"2019-06-30",1,1
"K18_196","Diptera","Syrphidae","Syrphus","vitripennis","Syrphus vitripennis Meigen, 1822",NA,"Syrphus vitripennis","species","hoverflies","Fabaceae","Astragalus","alpinus","Astragalus alpinus L.","flag blossom","present",30,6,2019,"2019-06-30",1,1
"K18_817","Diptera","Syrphidae","Temnostoma","apiforme","Temnostoma apiforme Fabricius, 1794",NA,"Temnostoma apiforme","species","hoverflies","Ranunculaceae","Ranunculus","acris","Ranunculus acris L.","disk flower (hidden nectar)","present",8,7,2018,"2018-07-08",1,1
"K18_818","Diptera","Syrphidae","Temnostoma","apiforme","Temnostoma apiforme Fabricius, 1794",NA,"Temnostoma apiforme","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",12,7,2018,"2018-07-12",1,1
"K18_812","Diptera","Syrphidae","Temnostoma","vespiforme","Temnostoma vespiforme Linnaeus, 1758",NA,"Temnostoma vespiforme","species","hoverflies","Rosaceae","Filipendula","ulmaria","Filipendula ulmaria (L.) Maxim.","pollen flower","present",20,7,2018,"2018-07-20",1,1
"K19_1159","Diptera","Syrphidae","Temnostoma","vespiforme","Temnostoma vespiforme Linnaeus, 1758",NA,"Temnostoma vespiforme","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",23,7,2019,"2019-07-23",1,1
"K18_813","Diptera","Syrphidae","Temnostoma","vespiforme","Temnostoma vespiforme Linnaeus, 1758",NA,"Temnostoma vespiforme","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",24,7,2018,"2018-07-24",1,1
"K18_635","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Rosaceae","Rubus","arcticus","Rubus arcticus L.","disk flower (hidden nectar)","present",3,7,2018,"2018-07-03",1,1
"K19_observed","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Caryophyllaceae","Silene","vulgaris","Silene vulgaris (Moench) Garcke","stalk disc flowers","present",9,7,2019,"2019-07-09",1,1
"K18_632","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",11,7,2018,"2018-07-11",1,1
"K19_643.1","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Caryophyllaceae","Silene","vulgaris","Silene vulgaris (Moench) Garcke","stalk disc flowers","present",11,7,2019,"2019-07-11",1,1
"K19_observed","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",16,7,2019,"2019-07-16",1,1
"K18_633","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Rosaceae","Rubus","arcticus","Rubus arcticus L.","disk flower (hidden nectar)","present",24,6,2018,"2018-06-24",1,1
"K19_109","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",25,6,2019,"2019-06-25",1,1
"K19_119","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Rosaceae","Rubus","arcticus","Rubus arcticus L.","disk flower (hidden nectar)","present",25,6,2019,"2019-06-25",1,1
"K19_194","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",26,6,2019,"2019-06-26",1,1
"K19_195","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",26,6,2019,"2019-06-26",1,1
"K19_222","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Geraniaceae","Geranium","sylvaticum","Geranium sylvaticum L.","disk flower (hidden nectar)","present",26,6,2019,"2019-06-26",1,1
"K19_167","Diptera","Syrphidae","Volucella","bombylans","Volucella bombylans (Linnaeus, 1758)",NA,"Volucella bombylans","species","hoverflies","Rosaceae","Rubus","chamaemorus","Rubus chamaemorus L.","disk flower (hidden nectar)","present",26,6,2019,"2019-06-26",1,1
"K18_2042","Diptera","Tabanidae","Chrysops","","Chrysops Meigen, 1803",NA,"Tabanidae","family","other flies","Parnassiaceae","Parnassia","palustris","Parnassia palustris L.","disk flower (open nectar)","present",24,7,2018,"2018-07-24",1,1
"K19_1565","Diptera","Tabanidae",NA,"","Tabanidae",NA,"Tabanidae","family","other flies","Ranunculaceae","Ranunculus","acris","Ranunculus acris L.","disk flower (hidden nectar)","present",12,7,2019,"2019-07-12",1,1
"K19_1157","Diptera","Tachinidae","Eurithia","","Eurithia Robineau-Desvoidy, 1844",NA,"Eurithia","genus","other flies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",26,7,2018,"2018-07-26",1,1
"K18_2038","Diptera","Tachinidae","Nowickia","marklini","Nowickia marklini (Zetterstedt, 1838)",NA,"Nowickia marklini","species","other flies","Asteraceae","Solidago","virgaurea","Solidago virgaurea L.","flower heads","present",16,7,2018,"2018-07-16",1,1
"K19_1585","Diptera","Tachinidae","Nowickia","marklini","Nowickia marklini (Zetterstedt, 1838)",NA,"Nowickia marklini","species","other flies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",18,7,2019,"2019-07-18",1,1
"K19_1645","Diptera","Tachinidae","Nowickia","marklini","Nowickia marklini (Zetterstedt, 1838)",NA,"Nowickia marklini","species","other flies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",18,7,2019,"2019-07-18",1,1
"K19_1151","Diptera","Tachinidae","Nowickia","marklini","Nowickia marklini (Zetterstedt, 1838)",NA,"Nowickia marklini","species","other flies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",23,7,2019,"2019-07-23",1,1
"K19_1152","Diptera","Tachinidae","Nowickia","marklini","Nowickia marklini (Zetterstedt, 1838)",NA,"Nowickia marklini","species","other flies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",23,7,2019,"2019-07-23",1,1
"K19_1153","Diptera","Tachinidae","Nowickia","marklini","Nowickia marklini (Zetterstedt, 1838)",NA,"Nowickia marklini","species","other flies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",23,7,2019,"2019-07-23",1,1
"K19_1154","Diptera","Tachinidae","Nowickia","marklini","Nowickia marklini (Zetterstedt, 1838)",NA,"Nowickia marklini","species","other flies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",23,7,2019,"2019-07-23",1,1
"K19_1155","Diptera","Tachinidae","Nowickia","marklini","Nowickia marklini (Zetterstedt, 1838)",NA,"Nowickia marklini","species","other flies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",23,7,2019,"2019-07-23",1,1
"K18_2039","Diptera","Tachinidae","Nowickia","marklini","Nowickia marklini (Zetterstedt, 1838)",NA,"Nowickia marklini","species","other flies","Asteraceae","Achillea","millefolium","Achillea millefolium L.","disk flower (hidden nectar)","present",25,7,2018,"2018-07-25",1,1
